ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;COL_1;COL_2;COL_3;COL_4;D_ACTUAL;D_MES_ANT;PROM_DEUDA;M_MOROSO;MONTO;SEGURO;OFERTA;
419;M       ;560.000;49;UNV     ;SOL     ;45;84;SANTIAGO        ;0;400.000;0;3.432;183;0;4;1;1.900.000;SI;ACEPTA;
420;M       ;900.000;39;UNV     ;CAS     ;25;103;SANTIAGO        ;0;400.000;0;0;312;0;391;1;4.100.000;NO;NO ACEPTA;
421;M       ;1.240.000;53;TEC     ;CAS     ;21;103;SANTIAGO        ;697.406;542.864;0;500.000;4.975;0;510;3;1.300.000;SI;ACEPTA;
422;F       ;5.270.000;29;TEC     ;VIU     ;90;85;SANTIAGO        ;0;0;4.026.933;0;0;0;4.647;0;5.400.000;NO;NO ACEPTA;
423;M       ;1.640.000;51;TEC     ;CAS     ;138;1;ARICA           ;633.588;550.000;0;556.176;5.337;0;592;2;4.600.000;NO;ACEPTA;
424;M       ;56.000;45;MED     ;CAS     ;55;90;SANTIAGO        ;0;3.500.000;0;223.338;0;3.112;0;1;8.000.000;NO;ACEPTA;
425;F       ;6.680.000;24;TEC     ;SEP     ;118;86;SANTIAGO        ;0;733.853;0;24.527;0;0;4;0;3.100.000;NO;NO ACEPTA;
426;M       ;2.086.000;53;UNV     ;SOL     ;98;88;SANTIAGO        ;0;550.000;0;1.192.272;3.085;0;7.396;1;8.000.000;NO;ACEPTA;
427;F       ;625.000;47;TEC     ;CAS     ;71;326;PUNTA ARENAS    ;0;500.499;0;0;88;0;0;1;2.000.000;SI;NO ACEPTA;
428;M       ;2.700.000;42;UNV     ;CAS     ;19;115;SANTIAGO        ;0;389.673;0;0;48;0;283;1;8.000.000;NO;NO ACEPTA;
429;F       ;5.230.000;40;TEC     ;SOL     ;92;88;SANTIAGO        ;856.127;0;0;0;2.297;0;3;1;7.900.000;NO;NO ACEPTA;
430;M       ;1.880.000;43;MED     ;CAS     ;17;90;SANTIAGO        ;0;158.834;0;3.000.000;5.396;0;10.486;3;5.900.000;NO;ACEPTA;
431;F       ;1.000.000;50;UNV     ;SOL     ;139;88;SANTIAGO        ;0;0;0;0;0;0;0;0;5.000.000;NO;NO ACEPTA;
432;M       ;1.502.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;2.296.794;425.354;0;1.649.683;3.005;36.760;3.037;1;4.600.000;NO;ACEPTA;
433;M       ;900.000;40;MED     ;CAS     ;10;5;IQUIQUE         ;0;149.449;0;561.638;384;0;536;1;4.200.000;SI;NO ACEPTA;
434;F       ;4.940.000;37;TEC     ;SEP     ;40;112;SANTIAGO        ;0;294.273;0;293;6;0;20;1;2.000.000;NO;NO ACEPTA;
435;M       ;1.326.000;51;MED     ;SOL     ;144;101;SANTIAGO        ;0;28.917;0;507.536;1.980;0;1.417;3;4.700.000;NO;ACEPTA;
436;M       ;7.100.000;43;UNV     ;CAS     ;50;99;SANTIAGO        ;0;123.263;0;108.339;628;0;283;2;2.000.000;NO;ACEPTA;
437;F       ;750.000;40;MED     ;SEP     ;60;291;PUERTO MONTT    ;0;1.000.000;0;0;0;0;160;0;2.800.000;NO;NO ACEPTA;
438;M       ;87.000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;705.011;0;0;35;0;0;1;4.100.000;NO;ACEPTA;
439;M       ;1.000.000;50;MED     ;CAS     ;138;1;ARICA           ;0;592.272;0;1.228.398;219;0;0;1;4.500.000;NO;ACEPTA;
440;F       ;600.000;47;MED     ;VIU     ;90;89;SANTIAGO        ;437.452;364.590;0;9.701;766;0;98;1;1.600.000;SI;NO ACEPTA;
441;M       ;7.770.000;43;UNV     ;CAS     ;16;80;SANTIAGO        ;0;427.305;0;0;0;0;260;1;4.200.000;NO;ACEPTA;
442;M       ;623.000;41;MED     ;CAS     ;37;93;SANTIAGO        ;1.799.121;153.716;1.907.325;0;175;0;2.162;1;550.000;NO;NO ACEPTA;
443;M       ;3.000.000;52;TEC     ;SOL     ;14;16;ANTOFAGASTA     ;0;2.600.000;0;0;1;11.071;0;1;8.000.000;NO;NO ACEPTA;
444;M       ;1.569.000;50;TEC     ;CAS     ;129;105;SANTIAGO        ;2.989.522;864.416;0;1.000.000;4.232;16.075;509;2;5.200.000;NO;ACEPTA;
445;M       ;50.000;43;MED     ;SEP     ;39;80;SANTIAGO        ;0;10.811;0;4.143;1.186;0;4;2;900.000;NO;ACEPTA;
446;M       ;79.600;43;UNV     ;CAS     ;50;105;SANTIAGO        ;0;288.732;909.851;500.000;788;2.567;1.446;2;1.500.000;NO;ACEPTA;
447;F       ;8.000.000;34;TEC     ;VIU     ;34;29;LA SERENA       ;0;0;0;0;0;0;136;0;2.700.000;NO;NO ACEPTA;
448;M       ;877.000;51;UNV     ;CAS     ;16;89;SANTIAGO        ;0;165.099;0;0;1.295;0;0;2;3.100.000;NO;NO ACEPTA;
449;F       ;501.000;49;UNV     ;CAS     ;27;226;CONCEPCION      ;0;80.412;0;259.560;196;0;230;1;1.900.000;NO;ACEPTA;
450;M       ;443.000;31;UNV     ;CAS     ;27;226;CONCEPCION      ;0;0;0;170.649;91;3.324;0;1;1.700.000;NO;ACEPTA;
451;F       ;7.800.000;34;TEC     ;SOL     ;67;193;CHILLAN         ;1.082.329;202.358;0;2.985.981;4.910;0;30.347;1;600.000;NO;NO ACEPTA;
452;M       ;75.000;44;MED     ;CAS     ;55;90;SANTIAGO        ;340.346;37.204;0;300.000;647;0;226;1;1.400.000;NO;ACEPTA;
453;M       ;1.136.000;41;TEC     ;CAS     ;52;85;SANTIAGO        ;0;0;0;0;1.442;0;4.383;1;4.300.000;NO;NO ACEPTA;
454;M       ;600.000;47;UNV     ;CAS     ;90;89;SANTIAGO        ;437.452;364.590;0;9.701;766;0;98;1;1.600.000;SI;NO ACEPTA;
455;M       ;1.201.000;44;UNV     ;CAS     ;17;103;SANTIAGO        ;913.695;29.328;0;497.417;5.343;17.471;401;3;700.000;NO;ACEPTA;
456;F       ;6.000.000;39;MED     ;SOL     ;141;31;COQUIMBO        ;0;300.000;0;0;0;5.615;971;0;2.000.000;NO;NO ACEPTA;
457;M       ;450.000;45;MED     ;CAS     ;35;112;SANTIAGO        ;0;450.000;0;400.000;0;0;16;1;1.400.000;NO;ACEPTA;
458;M       ;435.000;35;UNV     ;CAS     ;129;105;SANTIAGO        ;0;49.689;0;242.212;155;2.592;446;1;1.600.000;NO;NO ACEPTA;
459;F       ;3.000.000;51;MED     ;CAS     ;90;86;SANTIAGO        ;0;0;32.178.613;0;192;0;34.889;1;8.000.000;NO;NO ACEPTA;
460;F       ;558.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;9.521;0;241.673;733;0;258;2;1.500.000;NO;ACEPTA;
461;M       ;80.000;50;UNV     ;CAS     ;30;101;SANTIAGO        ;0;279.201;469.124;0;22;0;932;1;7.000.000;NO;ACEPTA;
462;F       ;5.000.000;31;MED     ;SOL     ;134;16;ANTOFAGASTA     ;0;1.152.583;5.018.648;0;204;32.318;5.285;1;4.800.000;NO;NO ACEPTA;
463;M       ;476.000;28;UNV     ;CAS     ;52;80;SANTIAGO        ;0;250.000;0;0;239;0;12;1;1.700.000;NO;ACEPTA;
464;M       ;4.450.000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;14.935;386.581;800.000;1.087;0;1.281;2;1.300.000;SI;ACEPTA;
465;M       ;863.000;33;UNV     ;CAS     ;27;226;CONCEPCION      ;0;103.130;0;436.405;1.134;0;4.760;3;3.200.000;NO;ACEPTA;
466;M       ;69.400;41;UNV     ;CAS     ;55;90;SANTIAGO        ;270.649;600.000;0;197.220;935;0;195;1;2.000.000;NO;ACEPTA;
467;F       ;850.000;55;UNV     ;CAS     ;74;272;VALDIVIA        ;0;650.000;0;0;1.679;0;0;2;2.600.000;NO;NO ACEPTA;
468;F       ;500.000;26;UNV     ;SOL     ;90;91;SANTIAGO        ;0;325.000;0;0;0;25.545;56;0;1.700.000;NO;NO ACEPTA;
469;F       ;490.000;40;MED     ;CAS     ;134;16;ANTOFAGASTA     ;0;800.000;0;124.363;312;10.128;127;1;1.200.000;NO;NO ACEPTA;
470;M       ;1.652.000;41;UNV     ;CAS     ;39;93;SANTIAGO        ;0;176.876;0;1.973.851;3.768;0;2.836;2;6.200.000;SI;ACEPTA;
471;M       ;600.000;52;MED     ;CAS     ;81;60;LA CRUZ         ;0;300.000;0;766.926;541;0;825;2;1.900.000;NO;NO ACEPTA;
472;F       ;3.000.000;63;TEC     ;CAS     ;17;80;SANTIAGO        ;0;991.604;0;0;9.799;0;0;1;8.000.000;NO;NO ACEPTA;
473;M       ;3.000.000;51;TEC     ;CAS     ;90;86;SANTIAGO        ;0;0;32.178.613;0;192;0;34.889;1;8.000.000;NO;NO ACEPTA;
474;F       ;800.000;53;MED     ;CAS     ;55;93;SANTIAGO        ;0;300.000;0;0;0;0;0;0;3.700.000;NO;NO ACEPTA;
475;M       ;438.000;49;UNV     ;CAS     ;138;1;ARICA           ;0;240.225;0;0;16;12.603;59;1;1.600.000;NO;ACEPTA;
476;M       ;550.000;29;TEC     ;SOL     ;27;226;CONCEPCION      ;0;62.411;0;410.608;202;0;430;1;2.000.000;NO;ACEPTA;
477;M       ;89.300;43;UNV     ;CAS     ;16;89;SANTIAGO        ;0;26.708;0;370.406;826;0;722;1;1.500.000;SI;ACEPTA;
478;M       ;750.000;34;TEC     ;CAS     ;27;226;CONCEPCION      ;0;700.000;0;0;211;22.944;0;1;3.100.000;NO;NO ACEPTA;
479;F       ;9.600.000;34;TEC     ;SOL     ;43;70;QUILPUE         ;0;800.000;0;697.750;2.178;0;2.329;1;8.000.000;NO;NO ACEPTA;
480;M       ;7.500.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;479.930;0;132.401;0;0;175;1;3.300.000;NO;ACEPTA;
481;F       ;50.000;44;MED     ;SOL     ;13;16;ANTOFAGASTA     ;0;1.709.963;0;0;1;0;1.703;1;8.000.000;SI;NO ACEPTA;
482;M       ;500.000;53;UNV     ;CAS     ;27;226;CONCEPCION      ;927.309;238.285;0;0;1.055;2.655;2.430;1;900.000;NO;ACEPTA;
483;M       ;7.500.000;44;UNV     ;CAS     ;52;105;SANTIAGO        ;0;749.969;0;87.497;0;2.564;258;1;1.200.000;NO;ACEPTA;
484;F       ;90.000;36;TEC     ;SOL     ;116;131;RANCAGUA        ;1.539.136;63.243;0;0;3.437;10.463;810;1;1.100.000;SI;NO ACEPTA;
485;F       ;8.000.000;33;TEC     ;SOL     ;59;88;SANTIAGO        ;2.224.511;901.676;0;0;2.397;0;0;1;8.000.000;NO;NO ACEPTA;
486;M       ;460.000;55;TEC     ;CAS     ;27;226;CONCEPCION      ;0;699.461;0;0;2;1.872;0;1;1.200.000;NO;ACEPTA;
487;F       ;600.000;32;TEC     ;CAS     ;34;29;LA SERENA       ;0;400.000;0;350.000;0;0;355;0;2.000.000;NO;NO ACEPTA;
488;M       ;70.000;52;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1.743.198;0;0;213;0;0;1;500.000;NO;ACEPTA;
489;F       ;50.700;53;TEC     ;SOL     ;138;86;SANTIAGO        ;0;724.596;0;0;0;13.627;0;0;6.300.000;SI;NO ACEPTA;
490;M       ;800.000;52;MED     ;CAS     ;31;118;SANTIAGO        ;0;300.000;0;800.000;758;0;1.006;1;3.300.000;SI;ACEPTA;
491;M       ;70.700;48;UNV     ;CAS     ;55;90;SANTIAGO        ;0;571.828;0;4.060.523;497;0;17.696;1;1.800.000;SI;ACEPTA;
492;M       ;2.000.000;53;UNV     ;CAS     ;10;5;IQUIQUE         ;0;0;1.019.541;0;1.396;0;15.981;3;8.000.000;NO;NO ACEPTA;
493;M       ;1.490.000;55;TEC     ;SOL     ;40;67;VINA DEL MAR    ;0;2.200.000;0;0;102;0;0;1;5.300.000;NO;NO ACEPTA;
494;M       ;1.100.000;40;UNV     ;CAS     ;138;1;ARICA           ;0;489.829;0;0;10;0;0;1;5.100.000;NO;ACEPTA;
495;M       ;523.000;54;TEC     ;SOL     ;27;226;CONCEPCION      ;0;300.000;0;1.099.926;16;0;1.123;1;1.800.000;NO;ACEPTA;
496;M       ;600.000;55;UNV     ;CAS     ;27;226;CONCEPCION      ;0;5.392;0;81.939;255;0;136;1;2.200.000;NO;ACEPTA;
497;M       ;1.200.000;47;UNV     ;CAS     ;138;1;ARICA           ;2.550.608;229.842;0;0;3.193;0;510;1;2.900.000;SI;ACEPTA;
498;M       ;980.000;47;MED     ;SOL     ;138;1;ARICA           ;0;0;0;0;2.690;13.265;0;2;2.300.000;NO;ACEPTA;
499;M       ;804.000;29;UNV     ;SOL     ;101;87;SANTIAGO        ;0;1.500.000;0;43.430;0;12.282;0;1;2.600.000;NO;ACEPTA;
500;M       ;980.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;0;0;0;2.690;13.265;0;2;2.300.000;NO;ACEPTA;
501;M       ;550.000;49;MED     ;CAS     ;138;1;ARICA           ;0;510.361;0;0;1.544;0;0;2;700.000;NO;ACEPTA;
502;F       ;6.040.000;31;TEC     ;SOL     ;76;91;SANTIAGO        ;1.290.772;500.000;0;0;3.729;25.981;6.460;1;1.300.000;NO;NO ACEPTA;
503;M       ;742.000;44;MED     ;CAS     ;84;105;SANTIAGO        ;0;11.701;0;251.861;589;3.057;394;2;3.200.000;NO;ACEPTA;
504;M       ;1.500.000;44;MED     ;CAS     ;123;89;SANTIAGO        ;0;1.478.236;6.276.831;1.849.680;4.666;6.840;5.778;2;2.900.000;SI;ACEPTA;
505;F       ;500.000;54;MED     ;CAS     ;76;104;SANTIAGO        ;0;7.239;0;103.813;262;0;106;1;1.800.000;SI;ACEPTA;
506;M       ;50.000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;12.921;0;234.866;253;0;253;1;2.300.000;NO;ACEPTA;
507;M       ;54.000;42;UNV     ;CAS     ;55;90;SANTIAGO        ;627.672;438.373;0;6.263.399;2.020;1.242;7.473;2;4.500.000;NO;ACEPTA;
508;F       ;80.000;57;TEC     ;SOL     ;34;16;ANTOFAGASTA     ;0;116.719;0;0;619;0;0;1;3.300.000;SI;NO ACEPTA;
509;M       ;460.000;29;TEC     ;SOL     ;47;93;SANTIAGO        ;0;250.000;0;0;840;0;791;2;1.000.000;NO;NO ACEPTA;
510;F       ;69.000;49;MED     ;SOL     ;49;84;SANTIAGO        ;0;500.000;10.526.016;1.845.000;0;0;11.893;0;4.000.000;SI;NO ACEPTA;
511;F       ;46.000;40;MED     ;SOL     ;92;88;SANTIAGO        ;0;2.078.220;0;36.560;0;0;0;0;2.000.000;SI;NO ACEPTA;
512;M       ;50.000;51;UNV     ;SEP     ;55;90;SANTIAGO        ;0;600.000;0;0;121;0;5.009;1;3.500.000;NO;ACEPTA;
513;M       ;1.000.000;51;MED     ;SOL     ;90;80;SANTIAGO        ;0;2.973.477;0;0;3.071;22.190;3.170;2;2.000.000;NO;ACEPTA;
514;F       ;818.000;49;MED     ;CAS     ;138;1;ARICA           ;812.869;62.090;0;485.200;1.734;8.543;433;2;2.400.000;NO;ACEPTA;
515;M       ;604.000;29;TEC     ;CAS     ;27;226;CONCEPCION      ;0;238.030;0;0;6;0;0;1;2.200.000;NO;ACEPTA;
516;F       ;743.000;32;MED     ;CAS     ;88;61;LA CALERA       ;0;239.387;0;500.000;1.781;0;920;3;2.000.000;NO;NO ACEPTA;
517;M       ;1.115.000;46;UNV     ;CAS     ;40;86;SANTIAGO        ;2.534.290;65.085;0;2.803.869;4.001;49.315;3.826;2;1.600.000;NO;ACEPTA;
518;M       ;1.800.000;42;TEC     ;SEP     ;72;504;EL SALVADOR     ;5.569.714;858.869;0;998.881;6.207;0;397;1;4.400.000;SI;NO ACEPTA;
519;F       ;1.500.000;47;UNV     ;CAS     ;64;85;SANTIAGO        ;0;800.000;0;0;0;22.862;0;0;6.700.000;NO;NO ACEPTA;
520;M       ;480.000;39;TEC     ;CAS     ;61;284;OSORNO          ;0;0;0;0;9;0;103;1;2.000.000;NO;NO ACEPTA;
521;F       ;600.000;49;UNV     ;CAS     ;24;80;SANTIAGO        ;0;277.809;0;169.736;171;0;0;1;2.200.000;NO;ACEPTA;
522;M       ;5.350.000;44;UNV     ;CAS     ;16;89;SANTIAGO        ;974.099;74.081;0;270.354;1.627;0;305;1;700.000;SI;ACEPTA;
523;F       ;72.200;43;TEC     ;SOL     ;90;89;SANTIAGO        ;0;215.340;0;447.348;322;0;29.843;1;5.100.000;SI;NO ACEPTA;
524;M       ;600.000;30;TEC     ;CAS     ;100;70;QUILPUE         ;0;0;0;202.215;105;0;160;2;2.300.000;NO;NO ACEPTA;
525;F       ;1.034.000;33;UNV     ;CAS     ;27;226;CONCEPCION      ;0;451.702;0;221.447;525;0;0;1;4.700.000;NO;ACEPTA;
526;M       ;7.590.000;43;UNV     ;CAS     ;71;88;SANTIAGO        ;0;250.000;0;500.000;0;0;510;1;1.900.000;NO;ACEPTA;
527;F       ;450.000;30;TEC     ;SOL     ;48;89;SANTIAGO        ;0;6.048;0;250.000;248;0;137;1;1.600.000;NO;NO ACEPTA;
528;M       ;5.000.000;45;MED     ;CAS     ;55;90;SANTIAGO        ;0;338.030;0;300.000;913;0;1.106;2;2.900.000;NO;ACEPTA;
529;F       ;7.500.000;39;TEC     ;SOL     ;27;226;CONCEPCION      ;2.695.377;0;0;0;5.533;0;74.896;3;7.200.000;NO;NO ACEPTA;
530;F       ;600.000;49;TEC     ;CAS     ;25;88;SANTIAGO        ;0;0;0;0;111;0;0;1;2.300.000;NO;NO ACEPTA;
531;M       ;450.000;51;MED     ;CAS     ;91;279;PANGUIPULLI     ;0;181.015;0;250.000;196;0;256;1;1.700.000;NO;NO ACEPTA;
532;F       ;7.670.000;35;TEC     ;SEP     ;72;504;EL SALVADOR     ;1.110.309;1.500.000;0;0;0;0;0;0;4.900.000;NO;NO ACEPTA;
533;M       ;500.000;29;TEC     ;SOL     ;52;94;SANTIAGO        ;0;252.266;0;0;315;0;0;1;1.700.000;NO;ACEPTA;
534;M       ;55.000;45;MED     ;CAS     ;105;80;SANTIAGO        ;0;281.919;0;190.047;1.549;0;880;3;1.400.000;NO;ACEPTA;
535;M       ;54.900;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;600.000;0;0;488;0;0;1;1.400.000;NO;ACEPTA;
536;F       ;484.000;26;MED     ;CAS     ;40;67;VINA DEL MAR    ;0;743.500;0;0;128;0;0;1;1.200.000;NO;NO ACEPTA;
537;F       ;2.200.000;38;UNV     ;CAS     ;21;502;CHUQUICAMATA    ;0;1.320.870;0;0;47;0;0;1;8.000.000;NO;NO ACEPTA;
538;M       ;950.000;41;UNV     ;CAS     ;122;95;SANTIAGO        ;0;890.000;0;0;380;0;0;2;3.900.000;NO;NO ACEPTA;
539;M       ;830.000;34;UNV     ;CAS     ;121;85;SANTIAGO        ;2.125.258;0;0;0;3.543;0;0;3;650.000;NO;NO ACEPTA;
540;M       ;9.010.000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;554.159;294.300;0;0;865;0;0;2;3.000.000;NO;ACEPTA;
541;M       ;1.550.000;41;UNV     ;CAS     ;34;29;LA SERENA       ;0;1.274.933;0;0;1;0;0;1;8.000.000;NO;NO ACEPTA;
542;M       ;1.500.000;50;UNV     ;CAS     ;85;88;SANTIAGO        ;0;59.157;0;367.147;388;0;0;1;7.200.000;NO;ACEPTA;
543;M       ;1.500.000;47;UNV     ;SOL     ;84;88;SANTIAGO        ;0;550.000;0;268.201;0;6.413;2;1;7.000.000;NO;ACEPTA;
544;M       ;460.000;45;UNV     ;SOL     ;31;119;SANTIAGO        ;0;565.974;0;18.385;389;0;362;1;1.300.000;NO;ACEPTA;
545;M       ;500.000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;0;250.000;261.121;0;167;0;567;1;1.800.000;SI;ACEPTA;
546;M       ;1.100.000;41;UNV     ;CAS     ;151;226;CONCEPCION      ;0;500.000;0;0;1.437;15.143;17.796;1;4.100.000;NO;NO ACEPTA;
547;F       ;1.500.000;57;TEC     ;CAS     ;107;86;SANTIAGO        ;0;1.832.457;0;1.273.183;4.408;4.414;8.331;1;3.100.000;NO;NO ACEPTA;
548;M       ;1.000.000;33;UNV     ;CAS     ;21;502;CHUQUICAMATA    ;2.087.283;250.000;0;633.472;2.313;0;816;1;2.700.000;NO;NO ACEPTA;
549;F       ;800.000;41;UNV     ;CAS     ;103;127;TALAGANTE       ;0;500.000;0;0;0;20.315;0;0;3.500.000;NO;NO ACEPTA;
550;F       ;1.400.000;44;MED     ;VIU     ;138;1;ARICA           ;0;0;0;0;0;0;0;1;7.000.000;NO;ACEPTA;
551;M       ;3.223.000;52;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1.100.000;0;2.969.577;5.135;33.455;23.823;3;8.000.000;NO;ACEPTA;
552;F       ;800.000;44;MED     ;CAS     ;103;93;SANTIAGO        ;0;1.058.145;0;0;2;0;14.481;1;3.000.000;NO;NO ACEPTA;
553;M       ;600.000;41;TEC     ;CAS     ;126;110;SANTIAGO        ;0;400.000;0;0;0;0;41;1;2.000.000;SI;ACEPTA;
554;F       ;1.820.000;52;TEC     ;SOL     ;43;67;VINA DEL MAR    ;0;1.986.729;0;811.670;17;49.234;735;1;8.000.000;NO;NO ACEPTA;
555;M       ;73.000;55;MED     ;CAS     ;55;90;SANTIAGO        ;1.268.478;350.000;0;52.548;1.522;0;0;1;3.300.000;NO;ACEPTA;
556;M       ;922.000;41;MED     ;SEP     ;27;226;CONCEPCION      ;370.247;758.424;0;619.198;750;3.326;662;2;3.500.000;NO;ACEPTA;
557;M       ;750.000;40;MED     ;CAS     ;41;119;SANTIAGO        ;0;282.926;0;182.600;246;0;157;1;3.500.000;NO;NO ACEPTA;
558;M       ;950.000;41;TEC     ;CAS     ;122;95;SANTIAGO        ;0;890.000;0;0;380;0;0;2;3.900.000;NO;NO ACEPTA;
559;M       ;1.000.000;34;TEC     ;SOL     ;22;1;ARICA           ;0;63.081;0;1.317.428;469;0;12.497;2;4.600.000;NO;NO ACEPTA;
560;M       ;630.000;46;UNV     ;CAS     ;71;326;PUNTA ARENAS    ;0;238.008;0;0;11;0;0;1;2.300.000;NO;NO ACEPTA;
561;M       ;1.900.000;34;UNV     ;CAS     ;25;93;SANTIAGO        ;0;1.136.257;0;0;4;0;0;1;8.000.000;NO;NO ACEPTA;
562;F       ;96.300;36;MED     ;SOL     ;90;89;SANTIAGO        ;0;800.000;0;0;83;0;0;1;3.300.000;SI;NO ACEPTA;
563;M       ;50.000;50;MED     ;CAS     ;85;88;SANTIAGO        ;1.706.934;1.000.000;0;0;1.933;0;0;2;8.000.000;NO;ACEPTA;
564;M       ;54.800;40;MED     ;CAS     ;128;88;SANTIAGO        ;0;0;0;0;184;0;0;1;1.900.000;NO;ACEPTA;
565;F       ;9.200.000;39;TEC     ;VIU     ;96;131;RANCAGUA        ;891.079;55.748;0;324.557;1.530;0;3.113;1;1.300.000;NO;NO ACEPTA;
566;M       ;7.000.000;38;UNV     ;CAS     ;35;106;SANTIAGO        ;0;106.348;0;0;251;0;549;1;5.100.000;NO;ACEPTA;
567;M       ;4.520.000;35;UNV     ;CAS     ;55;90;SANTIAGO        ;0;577.884;0;344.209;427;0;348;1;1.600.000;NO;ACEPTA;
568;M       ;6.590.000;38;UNV     ;CAS     ;55;90;SANTIAGO        ;1.750.766;132.781;0;1.119.602;4.153;40.978;2.041;2;2.100.000;NO;ACEPTA;
569;M       ;759.000;52;UNV     ;SOL     ;27;226;CONCEPCION      ;0;1.282.471;0;1.397.241;3.026;0;1.005;2;800.000;NO;ACEPTA;
570;M       ;455.000;55;UNV     ;CAS     ;55;115;SANTIAGO        ;0;250.000;0;0;0;3.125;0;1;1.600.000;NO;ACEPTA;
571;M       ;460.000;29;UNV     ;SOL     ;47;93;SANTIAGO        ;0;250.000;0;0;840;0;791;2;1.000.000;NO;NO ACEPTA;
572;M       ;500.000;50;UNV     ;CAS     ;47;80;SANTIAGO        ;0;124.741;0;347.017;763;0;0;2;1.300.000;NO;ACEPTA;
573;M       ;6.970.000;43;UNV     ;CAS     ;90;92;SANTIAGO        ;0;506.326;0;372.238;1.848;0;287;2;3.100.000;NO;ACEPTA;
574;M       ;740.000;47;MED     ;CAS     ;122;97;SANTIAGO        ;0;732.502;0;309.907;1.203;8.423;1.188;2;1.800.000;NO;ACEPTA;
575;M       ;1.157.000;54;MED     ;CAS     ;25;90;SANTIAGO        ;0;650.000;0;119.998;0;14.597;80;1;5.200.000;NO;ACEPTA;
576;M       ;9.900.000;36;UNV     ;CAS     ;48;88;SANTIAGO        ;911.943;6.133;0;0;1.441;31.100;0;2;2.600.000;NO;ACEPTA;
577;F       ;7.500.000;40;TEC     ;SOL     ;45;87;SANTIAGO        ;0;2.500.000;0;10.807;0;81.700;9;0;8.000.000;NO;NO ACEPTA;
578;M       ;484.000;48;MED     ;CAS     ;84;90;SANTIAGO        ;0;493.994;0;35.892;0;0;36;1;1.500.000;SI;ACEPTA;
579;F       ;5.770.000;40;TEC     ;VIU     ;24;105;SANTIAGO        ;0;694.336;0;0;111;0;0;1;3.900.000;NO;NO ACEPTA;
580;M       ;700.000;36;UNV     ;SOL     ;124;253;TEMUCO          ;1.202.550;0;0;0;1.312;0;0;1;1.500.000;NO;NO ACEPTA;
581;F       ;6.700.000;36;TEC     ;VIU     ;39;88;SANTIAGO        ;0;0;0;0;203;0;0;1;8.000.000;NO;NO ACEPTA;
582;M       ;64.000;50;MED     ;CAS     ;55;90;SANTIAGO        ;0;648.920;0;115.463;273;0;73;1;1.700.000;NO;ACEPTA;
583;M       ;1.252.000;48;UNV     ;CAS     ;117;88;SANTIAGO        ;0;588.394;0;0;5.769;0;156;2;500.000;SI;ACEPTA;
584;M       ;76.300;55;UNV     ;CAS     ;31;91;SANTIAGO        ;0;379.980;0;1.060;43;19.132;1;1;1.700.000;NO;ACEPTA;
585;M       ;620.000;47;UNV     ;CAS     ;138;1;ARICA           ;0;-7.899;0;1.500.000;0;0;6.950;1;2.500.000;NO;ACEPTA;
586;M       ;800.000;55;MED     ;CAS     ;31;119;SANTIAGO        ;0;300.000;0;1.500.000;0;0;1.531;1;3.700.000;NO;ACEPTA;
587;M       ;1.813.000;41;TEC     ;CAS     ;54;85;SANTIAGO        ;0;1.033.858;0;0;29;9.394;1;1;8.000.000;SI;NO ACEPTA;
588;M       ;3.800.000;47;MED     ;CAS     ;59;88;SANTIAGO        ;0;1.619.963;0;0;123;0;0;1;8.000.000;NO;NO ACEPTA;
589;F       ;869.000;49;MED     ;CAS     ;88;67;VINA DEL MAR    ;0;864.534;0;0;437;0;197;2;3.500.000;NO;NO ACEPTA;
590;F       ;478.000;27;TEC     ;SOL     ;45;128;PENAFLOR        ;0;250.000;0;202.165;0;0;203;0;1.700.000;NO;NO ACEPTA;
591;F       ;449.000;36;UNV     ;CAS     ;16;93;SANTIAGO        ;0;249.982;0;0;0;0;101;0;1.600.000;NO;NO ACEPTA;
592;M       ;722.000;40;TEC     ;CAS     ;104;105;SANTIAGO        ;477.426;-4.173;0;500.000;1.504;15.717;1.125;2;1.400.000;NO;ACEPTA;
593;M       ;55.900;41;MED     ;CAS     ;55;90;SANTIAGO        ;0;300.000;0;1.078.835;0;0;7.038;1;7.200.000;SI;ACEPTA;
594;F       ;75.000;33;TEC     ;SOL     ;45;88;SANTIAGO        ;0;1.345.295;0;0;2;0;0;1;2.700.000;SI;NO ACEPTA;
595;M       ;1.240.000;47;UNV     ;SOL     ;21;103;SANTIAGO        ;697.406;542.864;0;500.000;4.975;0;510;3;1.300.000;SI;ACEPTA;
