ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;COL_1;COL_2;COL_3;COL_4;D_ACTUAL;D_MES_ANT;PROM_DEUDA;M_MOROSO;MONTO;SEGURO;OFERTA;
1.378;M       ;549000;40;TEC     ;SOL     ;138;1;ARICA           ;0;219943;0;0;23;0;0;1;2000000;NO;ACEPTA;
1.379;F       ;800000;27;UNV     ;CAS     ;125;89;SANTIAGO        ;0;0;0;117908;0;0;145;0;4000000;NO;NO ACEPTA;
1.380;M       ;900000;55;TEC     ;CAS     ;120;113;SANTIAGO        ;0;971179;0;0;1283;54362;17741;1;3300000;NO;ACEPTA;
1.381;M       ;70000;52;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;481495;0;0;491;1;2200000;NO;ACEPTA;
1.382;F       ;1852000;57;UNV     ;SOL     ;85;88;SANTIAGO        ;0;0;0;0;349;0;0;1;8000000;NO;NO ACEPTA;
1.383;M       ;5000000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;500000;0;141947;0;17492;9776;1;2300000;NO;ACEPTA;
1.384;M       ;450000;39;TEC     ;CAS     ;22;5;IQUIQUE         ;0;361735;0;0;10;1727;0;2;1500000;NO;NO ACEPTA;
1.385;F       ;50000;48;TEC     ;SOL     ;24;91;SANTIAGO        ;0;33424;0;0;1839;5545;23;3;600000;SI;NO ACEPTA;
1.386;F       ;44200;38;TEC     ;SEP     ;33;25;VALLENAR        ;560519;1040000;0;250000;606;13617;387;1;1200000;SI;NO ACEPTA;
1.387;M       ;1555000;46;UNV     ;SEP     ;118;93;SANTIAGO        ;510365;1065501;0;0;3111;2815;0;3;6300000;NO;ACEPTA;
1.388;F       ;3000000;52;MED     ;CAS     ;14;16;ANTOFAGASTA     ;0;2600000;0;0;1;11071;0;1;8000000;NO;NO ACEPTA;
1.389;F       ;78400;51;MED     ;SOL     ;94;301;ANCUD           ;0;490482;0;0;0;13857;12;0;8000000;SI;NO ACEPTA;
1.390;F       ;5000000;32;TEC     ;VIU     ;48;88;SANTIAGO        ;0;1000000;0;0;0;0;20815;0;5000000;NO;NO ACEPTA;
1.391;F       ;47300;41;TEC     ;SOL     ;28;93;SANTIAGO        ;0;800000;4710750;0;482;12635;5338;1;4900000;SI;NO ACEPTA;
1.392;F       ;800000;48;UNV     ;CAS     ;31;119;SANTIAGO        ;1680895;89899;0;614591;3408;0;489;1;600000;NO;ACEPTA;
1.393;F       ;888000;50;TEC     ;CAS     ;54;89;SANTIAGO        ;0;-13500;0;0;2580;0;748;3;1900000;NO;NO ACEPTA;
1.394;F       ;690000;59;MED     ;CAS     ;86;49;LOS ANDES       ;997565;0;0;0;1186;0;0;1;1600000;NO;NO ACEPTA;
1.395;F       ;68000;40;TEC     ;SOL     ;52;131;RANCAGUA        ;0;250000;;76189;0;3541;0;0;2200000;NO;NO ACEPTA;
1.396;M       ;5540000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;760622;20765;;500000;3264;0;1019;3;650000;NO;ACEPTA;
1.397;F       ;550000;24;TEC     ;SOL     ;131;96;SANTIAGO        ;0;206491;;176479;65;0;434;1;2000000;NO;NO ACEPTA;
1.398;F       ;700000;51;BAS     ;CAS     ;90;88;SANTIAGO        ;0;1000000;;500000;2305;0;3873;2;500000;NO;NO ACEPTA;
1.399;M       ;850000;38;UNV     ;SOL     ;67;193;CHILLAN         ;847757;400000;;0;1106;5769;0;1;3100000;NO;NO ACEPTA;
1.400;M       ;8710000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;1276516;4922;;150000;1541;0;157;1;500000;NO;ACEPTA;
1.401;M       ;2500000;42;MED     ;CAS     ;101;87;SANTIAGO        ;0;1000000;;31916;0;76976;3297;0;8000000;NO;NO ACEPTA;
1.402;F       ;8000000;31;TEC     ;CAS     ;76;93;SANTIAGO        ;0;1272872;;0;36;0;0;1;1300000;NO;NO ACEPTA;
1.403;M       ;2046000;53;UNV     ;;27;226;CONCEPCION      ;0;2000000;;742961;0;32588;0;1;8000000;NO;ACEPTA;
1.404;F       ;45000;41;TEC     ;;83;89;SANTIAGO        ;0;2100000;;0;0;32704;544;0;5400000;NO;NO ACEPTA;
1.405;F       ;600000;28;TEC     ;;25;93;SANTIAGO        ;0;217052;;31973;155;0;35;1;2200000;NO;ACEPTA;
1.406;M       ;500000;54;UNV     ;;122;516;LLO-LLEO        ;0;0;;0;0;1412;0;0;2000000;NO;NO ACEPTA;
1.407;M       ;1024000;52;MED     ;;27;226;CONCEPCION      ;0;34482;;900000;973;9236;1793;2;4200000;NO;ACEPTA;
1.408;F       ;2200000;38;UNV     ;;21;502;CHUQUICAMATA    ;0;1320870;;0;47;0;0;1;8000000;NO;NO ACEPTA;
1.409;M       ;583000;46;UNV     ;;31;119;SANTIAGO        ;0;22832;;400000;441;0;408;1;1900000;NO;ACEPTA;
1.410;M       ;1445000;49;TEC     ;;121;87;SANTIAGO        ;1772374;499649;;0;2074;90438;20;2;5000000;NO;NO ACEPTA;
1.411;M       ;1300000;55;UNV     ;CAS     ;122;85;SANTIAGO        ;0;0;;0;83;0;234;1;6500000;SI;NO ACEPTA;
1.412;F       ;45000;50;TEC     ;SEP     ;72;22;COPIAPO         ;0;1650000;0;1149472;0;0;1858;0;4800000;SI;NO ACEPTA;
1.413;M       ;707000;46;UNV     ;SEP     ;138;1;ARICA           ;0;796216;1539619;288571;313;0;7227;2;2100000;NO;ACEPTA;
1.414;F       ;491000;51;MED     ;SEP     ;20;49;LOS ANDES       ;0;0;0;0;0;1786;0;0;2000000;NO;NO ACEPTA;
1.415;M       ;1343000;55;UNV     ;SOL     ;138;1;ARICA           ;1196184;163114;0;500000;2283;0;510;1;4500000;SI;ACEPTA;
1.416;;1851000;38;MED     ;CAS     ;129;88;SANTIAGO        ;0;2500000;0;0;13;0;172;2;8000000;SI;NO ACEPTA;
1.417;;442000;28;TEC     ;CAS     ;27;226;CONCEPCION      ;0;600000;0;301688;0;0;31;1;1200000;NO;ACEPTA;
1.418;;450000;27;UNV     ;SOL     ;60;291;PUERTO MONTT    ;0;95;0;300000;303;0;291;1;1500000;NO;NO ACEPTA;
1.419;;788000;46;UNV     ;CAS     ;73;80;SANTIAGO        ;0;1164494;0;0;0;21249;0;0;2800000;NO;NO ACEPTA;
1.420;;610000;24;UNV     ;SOL     ;80;89;SANTIAGO        ;793112;71204;0;435166;1294;0;13;1;1200000;NO;ACEPTA;
1.421;;892000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;3013468;900000;0;509312;3245;0;1943;1;550000;SI;ACEPTA;
1.422;;750000;33;MED     ;SOL     ;124;253;TEMUCO          ;0;500000;0;850000;1631;0;3603;1;2200000;NO;NO ACEPTA;
1.423;;500000;38;MED     ;SOL     ;56;146;DONIHUE         ;0;155766;0;50597;245;0;0;1;1800000;NO;NO ACEPTA;
1.424;;540000;49;UNV     ;CAS     ;86;49;LOS ANDES       ;619806;0;0;0;717;8600;0;1;1500000;NO;NO ACEPTA;
1.425;;1550000;37;TEC     ;CAS     ;52;86;SANTIAGO        ;0;1300000;0;0;0;45763;0;0;8000000;NO;NO ACEPTA;
1.426;;1640000;44;TEC     ;CAS     ;55;86;SANTIAGO        ;0;800000;0;0;3;0;42;1;8000000;NO;NO ACEPTA;
1.427;M       ;2131000;43;MED     ;CAS     ;82;85;SANTIAGO        ;532534;142960;0;220237;626;0;88;1;8000000;SI;ACEPTA;
1.428;M       ;1460000;44;UNV     ;SEP     ;31;119;SANTIAGO        ;2856734;436126;0;0;3191;0;0;1;4100000;SI;ACEPTA;
1.429;M       ;80000;46;UNV     ;CAS     ;102;87;SANTIAGO        ;0;-1638;0;300000;198;6114;315;1;5400000;SI;ACEPTA;
1.430;M       ;4920000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;429737;212071;0;1016771;576;0;1751;1;2000000;NO;ACEPTA;
1.431;M       ;448000;45;UNV     ;CAS     ;25;90;SANTIAGO        ;0;12522;0;250000;245;0;254;1;1600000;NO;ACEPTA;
1.432;M       ;863000;50;TEC     ;SOL     ;138;1;ARICA           ;0;103130;0;436405;1134;0;4760;3;3200000;NO;ACEPTA;
1.433;M       ;1157000;54;UNV     ;SOL     ;25;90;SANTIAGO        ;0;650000;0;119998;0;14597;80;1;5200000;NO;ACEPTA;
1.434;F       ;63000;42;TEC     ;SOL     ;60;291;PUERTO MONTT    ;1284864;1050000;0;0;2131;0;50289;1;4200000;SI;NO ACEPTA;
1.435;M       ;590000;45;TEC     ;CAS     ;90;80;SANTIAGO        ;0;550000;0;0;420;12777;3;1;1900000;NO;NO ACEPTA;
1.436;M       ;750000;55;TEC     ;SOL     ;27;226;CONCEPCION      ;0;58908;1882639;479066;169;0;2337;1;3600000;NO;ACEPTA;
1.437;F       ;6020000;31;TEC     ;SOL     ;98;122;MELIPILLA       ;0;1048458;0;0;117;0;44;1;1400000;NO;NO ACEPTA;
1.438;M       ;445000;32;MED     ;CAS     ;27;226;CONCEPCION      ;0;448848;0;19910;316;0;6;3;1400000;NO;ACEPTA;
1.439;M       ;74000;44;UNV     ;CAS     ;90;93;SANTIAGO        ;668457;52706;0;627373;2624;0;604;3;1400000;NO;ACEPTA;
1.440;F       ;860000;50;UNV     ;SOL     ;103;93;SANTIAGO        ;2238308;-399;0;250000;2825;0;246;1;1500000;NO;ACEPTA;
1.441;M       ;4600000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;633934;742888;0;300000;725;0;272;1;1500000;NO;ACEPTA;
1.442;M       ;730000;47;MED     ;SOL     ;138;1;ARICA           ;0;550000;0;273100;0;0;274;1;2400000;SI;ACEPTA;
1.443;M       ;894000;28;UNV     ;CAS     ;105;61;LA CALERA       ;0;308947;0;0;52;0;162;1;4200000;NO;NO ACEPTA;
1.444;F       ;450000;49;TEC     ;CAS     ;12;13;CALAMA          ;0;4336;0;0;581;0;0;1;1300000;NO;NO ACEPTA;
1.445;M       ;994000;54;UNV     ;SOL     ;27;88;SANTIAGO        ;0;648768;0;475222;2433;0;1564;3;2600000;NO;ACEPTA;
1.446;F       ;460000;36;TEC     ;SOL     ;37;99;SANTIAGO        ;0;500000;0;0;67;0;0;1;1400000;NO;NO ACEPTA;
1.447;F       ;507000;30;MED     ;SOL     ;12;13;CALAMA          ;0;293845;0;482739;6;0;0;1;1800000;NO;NO ACEPTA;
1.448;M       ;600000;30;TEC     ;SOL     ;100;70;QUILPUE         ;0;0;0;202215;105;0;160;2;2300000;NO;NO ACEPTA;
1.449;M       ;1184000;37;TEC     ;CAS     ;48;29;LA SERENA       ;0;1120000;0;76728;0;35202;78;0;4800000;NO;NO ACEPTA;
1.450;F       ;500000;46;MED     ;CAS     ;151;226;CONCEPCION      ;0;0;0;0;0;27121;20;0;2000000;NO;NO ACEPTA;
1.451;F       ;764000;38;TEC     ;SOL     ;25;89;SANTIAGO        ;0;800000;0;0;0;0;32130;0;3100000;SI;NO ACEPTA;
1.452;M       ;700000;47;MED     ;CAS     ;79;148;SAN FERNANDO    ;1112326;104780;0;1167713;1496;0;2356;2;1400000;NO;NO ACEPTA;
1.453;M       ;1200000;50;MED     ;SOL     ;138;1;ARICA           ;0;936344;0;931055;2175;38350;662;3;3900000;SI;ACEPTA;
1.454;M       ;571000;45;MED     ;CAS     ;82;80;SANTIAGO        ;0;87203;0;0;494;11194;0;2;1800000;NO;ACEPTA;
1.455;M       ;1200000;51;UNV     ;SOL     ;138;1;ARICA           ;1766770;0;0;0;1849;0;0;1;4200000;NO;ACEPTA;
1.456;F       ;5000000;32;TEC     ;SOL     ;27;226;CONCEPCION      ;0;500000;0;0;6;0;0;1;1400000;NO;NO ACEPTA;
1.457;M       ;1400000;38;UNV     ;CAS     ;52;89;SANTIAGO        ;0;700000;0;0;1004;33079;1;3;6000000;NO;NO ACEPTA;
1.458;M       ;1299000;55;TEC     ;CAS     ;103;93;SANTIAGO        ;0;104107;0;0;3104;22387;121;3;3400000;NO;ACEPTA;
1.459;F       ;680000;53;MED     ;CAS     ;95;316;AYSEN           ;0;0;0;0;334;0;689;1;2400000;NO;NO ACEPTA;
1.460;M       ;756000;47;UNV     ;CAS     ;127;104;SANTIAGO        ;0;412016;0;0;175;0;0;2;3400000;NO;ACEPTA;
1.461;M       ;500000;40;UNV     ;SOL     ;27;226;CONCEPCION      ;383380;0;0;0;467;0;0;1;1600000;NO;ACEPTA;
1.462;M       ;800000;32;TEC     ;CAS     ;78;182;LINARES         ;0;498967;0;0;74;0;0;1;3600000;NO;NO ACEPTA;
1.463;M       ;800000;50;UNV     ;CAS     ;138;1;ARICA           ;0;750000;0;727188;667;0;1581;2;3300000;SI;ACEPTA;
1.464;F       ;600000;45;MED     ;CAS     ;73;88;SANTIAGO        ;0;107192;0;250000;0;0;254;0;2300000;NO;NO ACEPTA;
1.465;M       ;75000;40;MED     ;CAS     ;55;90;SANTIAGO        ;2133081;780000;0;118507;2610;14548;450;2;4500000;NO;ACEPTA;
1.466;M       ;600000;49;UNV     ;CAS     ;25;88;SANTIAGO        ;0;0;0;0;111;0;0;1;2300000;NO;NO ACEPTA;
1.467;M       ;1104000;47;UNV     ;CAS     ;138;1;ARICA           ;0;400000;3503156;0;0;0;0;1;5200000;NO;ACEPTA;
1.468;F       ;72500;54;MED     ;SOL     ;122;101;SANTIAGO        ;0;129250;0;0;1381;1467;0;1;550000;SI;NO ACEPTA;
1.469;M       ;4400000;44;MED     ;CAS     ;55;90;SANTIAGO        ;947184;145971;0;0;2043;5278;0;2;550000;NO;ACEPTA;
1.470;F       ;5480000;35;TEC     ;SEP     ;102;91;SANTIAGO        ;0;500000;0;0;114;0;0;1;2000000;NO;NO ACEPTA;
1.471;M       ;1013000;30;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;421830;0;0;950;0;0;2;4200000;NO;NO ACEPTA;
1.472;F       ;600000;46;MED     ;CAS     ;92;92;SANTIAGO        ;0;16333;0;379861;462;0;387;1;2000000;NO;ACEPTA;
1.473;F       ;1044000;41;TEC     ;CAS     ;73;85;SANTIAGO        ;0;0;0;0;0;0;0;0;5300000;NO;NO ACEPTA;
1.474;M       ;700000;41;MED     ;SOL     ;138;1;ARICA           ;0;26246;1597377;0;459;0;477;1;2400000;NO;ACEPTA;
1.475;F       ;5000000;34;TEC     ;SOL     ;125;93;SANTIAGO        ;0;361743;0;403514;133;7775;6;1;1800000;SI;NO ACEPTA;
1.476;F       ;82500;54;TEC     ;VIU     ;80;89;SANTIAGO        ;0;743771;0;0;151;0;0;1;4700000;SI;NO ACEPTA;
1.477;F       ;490000;40;MED     ;CAS     ;134;16;ANTOFAGASTA     ;0;800000;0;124363;312;10128;127;1;1200000;NO;NO ACEPTA;
1.478;F       ;750000;54;TEC     ;SOL     ;27;226;CONCEPCION      ;1418051;500000;0;0;1513;0;0;1;1900000;NO;ACEPTA;
1.479;M       ;1900000;51;TEC     ;CAS     ;127;90;SANTIAGO        ;0;705650;0;2351006;555;0;1845;1;8000000;NO;ACEPTA;
1.480;M       ;8000000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1960372;0;736120;0;8368;28845;1;800000;NO;ACEPTA;
1.481;F       ;618000;45;TEC     ;CAS     ;108;100;SANTIAGO        ;1527219;161055;0;0;1798;0;0;1;700000;NO;NO ACEPTA;
1.482;M       ;800000;48;MED     ;CAS     ;138;1;ARICA           ;0;437302;0;0;1048;0;0;2;3000000;SI;ACEPTA;
1.483;F       ;2000000;59;TEC     ;CAS     ;101;98;SANTIAGO        ;0;500000;0;2500000;1152;0;2823;1;8000000;NO;NO ACEPTA;
1.484;M       ;800000;52;UNV     ;SOL     ;48;87;SANTIAGO        ;0;800000;0;0;460;0;0;1;3200000;NO;ACEPTA;
1.485;M       ;3000000;42;MED     ;SOL     ;83;92;SANTIAGO        ;1276519;599192;0;1733953;1989;24942;45307;1;8000000;NO;NO ACEPTA;
1.486;F       ;1766000;54;MED     ;CAS     ;54;89;SANTIAGO        ;0;0;0;0;0;0;6166;0;8000000;NO;NO ACEPTA;
1.487;M       ;1562000;60;UNV     ;CAS     ;105;59;QUILLOTA        ;0;800000;0;40751;1209;0;41;1;8000000;NO;NO ACEPTA;
1.488;M       ;1600000;55;UNV     ;SOL     ;144;89;SANTIAGO        ;0;787280;0;199379;615;24646;701;1;8000000;NO;NO ACEPTA;
1.489;M       ;78900;40;UNV     ;CAS     ;125;89;SANTIAGO        ;0;464377;0;500000;127;0;509;1;2400000;NO;ACEPTA;
1.490;M       ;460000;51;TEC     ;CAS     ;138;1;ARICA           ;283327;0;0;0;319;0;0;1;1600000;NO;ACEPTA;
1.491;M       ;690000;26;UNV     ;SOL     ;74;80;SANTIAGO        ;0;709382;0;11646;29;0;0;1;2100000;NO;ACEPTA;
1.492;F       ;8500000;29;TEC     ;CAS     ;40;67;VINA DEL MAR    ;0;238499;0;0;308;0;0;1;1700000;NO;NO ACEPTA;
1.493;M       ;600000;49;UNV     ;CAS     ;138;1;ARICA           ;0;5392;0;81939;255;0;136;1;2200000;NO;ACEPTA;
1.494;M       ;500000;43;MED     ;CAS     ;10;5;IQUIQUE         ;0;600000;0;0;0;0;212;0;1400000;NO;NO ACEPTA;
1.495;M       ;470000;26;UNV     ;SOL     ;25;89;SANTIAGO        ;0;249994;0;304965;1323;0;327;1;600000;NO;NO ACEPTA;
1.496;M       ;750000;40;MED     ;CAS     ;41;119;SANTIAGO        ;0;282926;0;182600;246;0;157;1;3500000;NO;NO ACEPTA;
1.497;F       ;59100;47;TEC     ;SOL     ;10;5;IQUIQUE         ;0;5200000;4591723;0;314;0;5795;1;8000000;SI;NO ACEPTA;
1.498;M       ;500000;45;UNV     ;SOL     ;76;96;SANTIAGO        ;0;50654;0;0;136;0;0;1;1900000;SI;ACEPTA;
1.499;F       ;550000;25;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;0;0;0;414;0;0;1;1800000;NO;NO ACEPTA;
1.500;F       ;8000000;38;TEC     ;VIU     ;108;93;SANTIAGO        ;308714;294520;0;350000;1257;0;357;1;550000;NO;NO ACEPTA;
1.501;M       ;483000;29;TEC     ;SOL     ;60;287;PUERTO OCTAY    ;0;250000;0;250000;0;0;233;0;1700000;NO;NO ACEPTA;
1.502;M       ;466000;36;UNV     ;CAS     ;66;253;TEMUCO          ;549646;250000;0;0;754;0;0;2;1100000;NO;NO ACEPTA;
1.503;F       ;1400000;36;UNV     ;SOL     ;84;80;SANTIAGO        ;0;880061;0;0;31;0;0;1;6200000;NO;NO ACEPTA;
1.504;F       ;630000;46;TEC     ;SOL     ;71;326;PUNTA ARENAS    ;0;238008;0;0;11;0;0;1;2300000;NO;NO ACEPTA;
1.505;M       ;56000;40;UNV     ;CAS     ;84;85;SANTIAGO        ;0;1000000;0;455280;0;0;34;1;2800000;NO;ACEPTA;
1.506;M       ;500000;52;MED     ;CAS     ;27;226;CONCEPCION      ;0;0;0;0;1338;0;0;2;700000;NO;ACEPTA;
1.507;F       ;6030000;36;TEC     ;VIU     ;21;502;CHUQUICAMATA    ;0;1029809;2559888;86638;20;18423;3182;1;5300000;NO;NO ACEPTA;
1.508;M       ;48000;45;UNV     ;CAS     ;55;90;SANTIAGO        ;2870174;1974971;0;3953636;4530;0;33039;1;8000000;NO;ACEPTA;
1.509;F       ;700000;40;UNV     ;SEP     ;27;226;CONCEPCION      ;249327;169490;0;500000;894;0;2353;2;2000000;NO;ACEPTA;
1.510;F       ;6800000;34;TEC     ;SOL     ;19;80;SANTIAGO        ;0;0;0;93283;1028;0;491;1;1400000;NO;NO ACEPTA;
1.511;F       ;5000000;39;MED     ;VIU     ;27;89;SANTIAGO        ;0;261959;0;871186;1233;0;1002;1;2800000;NO;NO ACEPTA;
1.512;M       ;6020000;40;UNV     ;CAS     ;85;88;SANTIAGO        ;0;1898072;0;0;1034;0;0;2;4800000;NO;ACEPTA;
1.513;M       ;2210000;47;UNV     ;VIU     ;138;1;ARICA           ;0;1937257;0;1416067;5497;0;21772;3;7800000;NO;ACEPTA;
1.514;F       ;1640000;44;MED     ;CAS     ;55;86;SANTIAGO        ;0;800000;0;0;3;0;42;1;8000000;NO;NO ACEPTA;
1.515;M       ;1000000;38;UNV     ;SOL     ;102;93;SANTIAGO        ;0;27942;0;0;2532;9361;0;3;2500000;NO;NO ACEPTA;
1.516;F       ;1200000;53;UNV     ;CAS     ;45;88;SANTIAGO        ;0;1000000;0;764805;0;0;141;1;5000000;NO;ACEPTA;
1.517;M       ;1200000;52;MED     ;CAS     ;27;226;CONCEPCION      ;0;300000;0;667229;0;0;2762;1;5700000;SI;ACEPTA;
1.518;M       ;74000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;4575684;1317242;0;3753153;7952;0;24282;2;6500000;NO;ACEPTA;
1.519;M       ;5350000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;778308;0;0;161;16459;0;1;8000000;NO;ACEPTA;
1.520;F       ;7300000;40;TEC     ;SOL     ;52;88;SANTIAGO        ;0;1250000;0;366596;4866;0;4121;1;8000000;NO;NO ACEPTA;
1.521;M       ;800000;53;UNV     ;CAS     ;102;105;SANTIAGO        ;0;700685;0;0;450;19191;0;2;3300000;NO;ACEPTA;
1.522;M       ;6140000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1000000;0;214923;73;31278;219;1;3500000;NO;ACEPTA;
1.523;M       ;3300000;52;UNV     ;SOL     ;25;88;SANTIAGO        ;1436969;0;0;1500000;2830;41612;4058;2;8000000;NO;ACEPTA;
1.524;M       ;750000;35;TEC     ;CAS     ;16;89;SANTIAGO        ;0;490455;0;0;48;12843;225;1;3300000;NO;NO ACEPTA;
1.525;F       ;1040000;40;UNV     ;CAS     ;138;1;ARICA           ;1698150;1068187;0;495810;2857;0;506;2;2400000;NO;ACEPTA;
1.526;F       ;450000;49;TEC     ;CAS     ;12;13;CALAMA          ;0;4336;0;0;581;0;0;1;1300000;NO;NO ACEPTA;
1.527;F       ;700000;50;MED     ;CAS     ;95;316;AYSEN           ;1038728;0;0;0;0;0;0;0;1800000;NO;NO ACEPTA;
1.528;M       ;730000;39;UNV     ;CAS     ;25;92;SANTIAGO        ;0;0;0;108472;130;24471;128;1;2800000;NO;NO ACEPTA;
1.529;M       ;1500000;52;MED     ;CAS     ;138;1;ARICA           ;0;288749;0;2600000;11;0;2654;1;7300000;SI;ACEPTA;
1.530;M       ;80000;48;MED     ;CAS     ;55;90;SANTIAGO        ;1898020;0;0;0;2083;467;1294;2;3300000;NO;ACEPTA;
1.531;M       ;2187000;50;TEC     ;CAS     ;138;1;ARICA           ;0;1398162;0;0;0;23232;0;1;8000000;NO;ACEPTA;
1.532;M       ;1600000;46;UNV     ;CAS     ;138;1;ARICA           ;2781888;650000;0;2945713;8335;0;5025;2;1300000;NO;ACEPTA;
1.533;M       ;1100000;51;TEC     ;CAS     ;52;99;SANTIAGO        ;2325436;40078;0;500000;3430;31785;544;3;2100000;NO;ACEPTA;
1.534;M       ;70000;48;MED     ;CAS     ;55;90;SANTIAGO        ;0;4994;0;400000;503;3441;414;1;1300000;NO;ACEPTA;
1.535;M       ;1640000;46;UNV     ;CAS     ;31;119;SANTIAGO        ;633588;550000;0;556176;5337;0;592;2;4600000;NO;ACEPTA;
1.536;M       ;1900000;54;TEC     ;SOL     ;27;226;CONCEPCION      ;3600373;288164;0;0;8366;2010;1523;3;3100000;NO;ACEPTA;
1.537;F       ;626000;48;MED     ;SEP     ;138;1;ARICA           ;0;451626;0;0;0;0;0;1;2100000;NO;ACEPTA;
1.538;F       ;1471000;41;UNV     ;CAS     ;90;89;SANTIAGO        ;0;800000;0;0;2903;29018;325;1;4500000;NO;NO ACEPTA;
1.539;F       ;1800000;34;MED     ;CAS     ;90;88;SANTIAGO        ;0;1000000;0;0;53;73588;10;1;8000000;NO;NO ACEPTA;
1.540;F       ;1000000;56;UNV     ;CAS     ;12;13;CALAMA          ;0;650000;0;558636;1850;0;3245;1;3200000;SI;NO ACEPTA;
1.541;M       ;1900000;48;UNV     ;SEP     ;138;1;ARICA           ;3600373;288164;0;0;8366;2010;1523;3;3100000;NO;ACEPTA;
1.542;M       ;2466000;30;MED     ;SOL     ;101;88;SANTIAGO        ;0;1250000;0;768770;1195;0;305;1;8000000;NO;NO ACEPTA;
1.543;F       ;50000;44;MED     ;SOL     ;12;13;CALAMA          ;0;0;0;0;682;0;43464;1;8000000;SI;NO ACEPTA;
1.544;M       ;700000;31;TEC     ;CAS     ;27;226;CONCEPCION      ;0;250000;0;105307;108;0;240;1;2600000;NO;ACEPTA;
1.545;F       ;639000;25;MED     ;CAS     ;64;314;COYHAIQUE       ;0;250000;0;87534;142;0;1;1;2400000;NO;ACEPTA;
1.546;M       ;8040000;41;UNV     ;CAS     ;20;89;SANTIAGO        ;2379977;271943;0;384688;2967;86791;0;1;8000000;NO;ACEPTA;
1.547;F       ;6500000;30;TEC     ;VIU     ;84;85;SANTIAGO        ;0;455233;0;0;139;0;0;1;1500000;SI;NO ACEPTA;
1.548;M       ;577000;50;MED     ;VIU     ;122;99;SANTIAGO        ;0;290060;0;0;959;0;0;1;1400000;NO;NO ACEPTA;
1.549;M       ;470000;45;UNV     ;SOL     ;31;119;SANTIAGO        ;0;500000;0;204780;0;13154;57;1;1400000;NO;ACEPTA;
1.550;F       ;600000;52;MED     ;CAS     ;31;119;SANTIAGO        ;0;300000;0;0;0;0;124;1;2100000;NO;ACEPTA;
1.551;M       ;6000000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;41374;0;118281;151;0;89;1;1700000;NO;ACEPTA;
1.552;M       ;535000;50;TEC     ;SOL     ;138;1;ARICA           ;0;243961;0;191487;718;0;0;2;1500000;NO;ACEPTA;
1.553;F       ;8000000;37;TEC     ;VIU     ;37;1;ARICA           ;0;600000;0;0;337;14999;0;1;8000000;NO;NO ACEPTA;
1.554;F       ;2500000;42;TEC     ;SOL     ;101;87;SANTIAGO        ;0;1000000;0;31916;0;76976;3297;0;8000000;NO;NO ACEPTA;
1.555;M       ;2500000;28;MED     ;CAS     ;90;85;SANTIAGO        ;0;446744;0;0;773;47254;0;2;8000000;NO;NO ACEPTA;
1.556;F       ;493000;25;TEC     ;SOL     ;44;184;COLBUN          ;0;250000;0;131754;0;0;92;0;1800000;NO;NO ACEPTA;
1.557;M       ;873000;51;MED     ;CAS     ;90;86;SANTIAGO        ;0;377597;0;0;80;3531;0;2;4000000;NO;NO ACEPTA;
1.558;M       ;500000;45;UNV     ;CAS     ;39;84;SANTIAGO        ;0;1224;0;327764;1053;0;326;2;1000000;NO;ACEPTA;
1.559;M       ;700000;33;UNV     ;CAS     ;12;13;CALAMA          ;1008411;500000;0;0;1486;6478;0;2;1300000;NO;NO ACEPTA;
1.560;F       ;1400000;44;TEC     ;CAS     ;27;226;CONCEPCION      ;0;0;0;0;0;0;0;1;7000000;NO;ACEPTA;
1.561;F       ;1264000;43;MED     ;CAS     ;67;193;CHILLAN         ;0;800000;0;0;0;0;23948;0;5600000;NO;NO ACEPTA;
1.562;M       ;988000;47;TEC     ;SOL     ;138;1;ARICA           ;1769672;500000;0;31558;0;0;7554;1;2700000;NO;ACEPTA;
1.563;F       ;8000000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;559926;0;0;220;0;0;1;2300000;NO;ACEPTA;
1.564;M       ;1030000;53;UNV     ;CAS     ;28;80;SANTIAGO        ;0;800000;0;166920;0;0;103;1;4400000;NO;ACEPTA;
1.565;M       ;800000;44;UNV     ;CAS     ;103;93;SANTIAGO        ;0;1058145;0;0;2;0;14481;1;3000000;NO;NO ACEPTA;
1.566;M       ;800000;32;MED     ;CAS     ;27;226;CONCEPCION      ;0;750000;0;727188;667;0;1581;2;3300000;SI;ACEPTA;
